Day,Prediction,Actual,Prev_Actual,Signal,Action,Portfolio Value
1872,312.32367,0.6844929,0.6802064,buy,hold,110.3672259631555
1873,312.32794,0.6844929,0.6844929,buy,hold,110.3672259631555
1874,312.32794,0.68877935,0.6844929,buy,hold,111.0583705984465
1875,312.33224,0.6802064,0.68877935,buy,hold,109.67607326589442
1876,312.32367,0.6844929,0.6802064,buy,hold,110.3672259631555
1877,312.32794,0.6844929,0.6844929,buy,hold,110.3672259631555
1878,312.32794,0.6844929,0.6844929,buy,hold,110.3672259631555
1879,312.32794,0.67591995,0.6844929,buy,hold,108.98492863060345
1880,312.32367,0.6802064,0.67591995,buy,hold,109.67607326589442
1881,312.32367,0.6844929,0.6802064,buy,hold,110.3672259631555
1882,312.32794,0.6802064,0.6844929,buy,hold,109.67607326589442
1883,312.32367,0.6802064,0.6802064,buy,hold,109.67607326589442
1884,312.32367,0.6973523,0.6802064,buy,hold,112.44066793099857
1885,312.33224,0.68877935,0.6973523,buy,hold,111.0583705984465
1886,312.32794,0.6844929,0.68877935,buy,hold,110.3672259631555
1887,312.32794,0.6844929,0.6844929,buy,hold,110.3672259631555
1888,312.32794,0.667347,0.6844929,buy,hold,107.60263129805136
1889,312.3151,0.6802064,0.667347,buy,hold,109.67607326589442
1890,312.32367,0.667347,0.6802064,buy,hold,107.60263129805136
1891,312.3151,0.67591995,0.667347,buy,hold,108.98492863060345
1892,312.32367,0.67591995,0.67591995,buy,hold,108.98492863060345
1893,312.32367,0.66306055,0.67591995,buy,hold,106.91148666276038
1894,312.3151,0.65020114,0.66306055,buy,hold,104.8380430825233
1895,312.30225,0.66306055,0.65020114,buy,hold,106.91148666276038
1896,312.30652,0.667347,0.66306055,buy,hold,107.60263129805136
1897,312.3151,0.667347,0.667347,buy,hold,107.60263129805136
1898,312.3151,0.667347,0.667347,buy,hold,107.60263129805136
1899,312.3151,0.6716335,0.667347,buy,hold,108.29378399531245
1900,312.3151,0.6716335,0.6716335,buy,hold,108.29378399531245
1901,312.3151,0.6459147,0.6716335,buy,hold,104.14690005962633
1902,312.29794,0.63734174,0.6459147,buy,hold,102.76460111468025
1903,312.28937,0.6287688,0.63734174,buy,hold,101.38230539452219
1904,312.2808,0.6287688,0.6287688,buy,hold,101.38230539452219
1905,312.2808,0.63734174,0.6287688,buy,hold,102.76460111468025
1906,312.2808,0.63734174,0.63734174,buy,hold,102.76460111468025
1907,312.2851,0.61162287,0.63734174,buy,hold,98.61770589223597
1908,312.26367,0.6244823,0.61162287,buy,hold,100.6911526972611
1909,312.26794,0.6201958,0.6244823,buy,hold,100.0
1910,312.26367,0.6201958,0.6201958,buy,hold,100.0
1911,312.26794,0.6244823,0.6201958,buy,hold,100.6911526972611
1912,312.26794,0.6287688,0.6244823,buy,hold,101.38230539452219
1913,312.27222,0.63305527,0.6287688,buy,hold,102.0734532546012
1914,312.27222,0.6287688,0.63305527,buy,hold,101.38230539452219
1915,312.27222,0.6244823,0.6287688,buy,hold,100.6911526972611
1916,312.27222,0.6287688,0.6244823,buy,hold,101.38230539452219
1917,312.27222,0.6416282,0.6287688,buy,hold,103.45574736236524
1918,312.2808,0.63305527,0.6416282,buy,hold,102.0734532546012
1919,312.2808,0.6244823,0.63305527,buy,hold,100.6911526972611
1920,312.27222,0.6287688,0.6244823,buy,hold,101.38230539452219
1921,312.27222,0.63305527,0.6287688,buy,hold,102.0734532546012
1922,312.27222,0.63305527,0.63305527,buy,hold,102.0734532546012
1923,312.2808,0.63734174,0.63305527,buy,hold,102.76460111468025
1924,312.2808,0.6416282,0.63734174,buy,hold,103.45574736236524
1925,312.2808,0.6416282,0.6416282,buy,hold,103.45574736236524
1926,312.2851,0.6416282,0.6416282,buy,hold,103.45574736236524
1927,312.28937,0.63734174,0.6416282,buy,hold,102.76460111468025
1928,312.2851,0.63734174,0.63734174,buy,hold,102.76460111468025
1929,312.2851,0.63734174,0.63734174,buy,hold,102.76460111468025
1930,312.2851,0.6416282,0.63734174,buy,hold,103.45574736236524
1931,312.28937,0.6416282,0.6416282,buy,hold,103.45574736236524
1932,312.2851,0.63734174,0.6416282,buy,hold,102.76460111468025
1933,312.2851,0.63305527,0.63734174,buy,hold,102.0734532546012
1934,312.2808,0.6287688,0.63305527,buy,hold,101.38230539452219
1935,312.2808,0.6244823,0.6287688,buy,hold,100.6911526972611
1936,312.27222,0.61590934,0.6244823,buy,hold,99.308853752315
1937,312.26367,0.6244823,0.61590934,buy,hold,100.6911526972611
1938,312.27222,0.6244823,0.6244823,buy,hold,100.6911526972611
1939,312.27222,0.6201958,0.6244823,buy,hold,100.0
1940,312.26794,0.61162287,0.6201958,buy,hold,98.61770589223597
1941,312.26367,0.60304993,0.61162287,buy,hold,97.23541017207792
1942,312.2551,0.6073364,0.60304993,buy,hold,97.92655803215695
1943,312.2551,0.61162287,0.6073364,buy,hold,98.61770589223597
1944,312.2551,0.60304993,0.61162287,buy,hold,97.23541017207792
1945,312.2551,0.6073364,0.60304993,buy,hold,97.92655803215695
1946,312.2551,0.60304993,0.6073364,buy,hold,97.23541017207792
1947,312.2508,0.60304993,0.60304993,buy,hold,97.23541017207792
1948,312.2551,0.61162287,0.60304993,buy,hold,98.61770589223597
1949,312.2551,0.61590934,0.61162287,buy,hold,99.308853752315
1950,312.26367,0.61590934,0.61590934,buy,hold,99.308853752315
1951,312.26367,0.61162287,0.61590934,buy,hold,98.61770589223597
1952,312.25937,0.61162287,0.61162287,buy,hold,98.61770589223597
1953,312.2551,0.594477,0.61162287,buy,hold,95.8531160643139
1954,312.24652,0.59876347,0.594477,buy,hold,96.54426392439291
1955,312.24652,0.61162287,0.59876347,buy,hold,98.61770589223597
1956,312.2551,0.61590934,0.61162287,buy,hold,99.308853752315
1957,312.26367,0.61590934,0.61590934,buy,hold,99.308853752315
1958,312.26367,0.61590934,0.61590934,buy,hold,99.308853752315
1959,312.26367,0.6073364,0.61590934,buy,hold,97.92655803215695
1960,312.2551,0.61590934,0.6073364,buy,hold,99.308853752315
1961,312.2551,0.6201958,0.61590934,buy,hold,100.0
1962,312.26367,0.6201958,0.6201958,buy,hold,100.0
1963,312.26367,0.6201958,0.6201958,buy,hold,100.0
1964,312.26794,0.6244823,0.6201958,buy,hold,100.6911526972611
1965,312.26794,0.6201958,0.6244823,buy,hold,100.0
1966,312.26794,0.6201958,0.6201958,buy,hold,100.0
1967,312.26794,0.6201958,0.6201958,buy,hold,100.0
1968,312.26794,0.6201958,0.6201958,buy,hold,100.0
1969,312.26794,0.6201958,0.6201958,buy,hold,100.0
1970,312.26794,0.6201958,0.6201958,buy,hold,100.0
1971,312.26794,0.6073364,0.6201958,buy,hold,97.92655803215695
1972,312.25937,0.61162287,0.6073364,buy,hold,98.61770589223597
1973,312.2551,0.61590934,0.61162287,buy,hold,99.308853752315
1974,312.25937,0.6201958,0.61590934,buy,hold,100.0
1975,312.26367,0.6244823,0.6201958,buy,hold,100.6911526972611
1976,312.26794,0.6287688,0.6244823,buy,hold,101.38230539452219
1977,312.27222,0.6244823,0.6287688,buy,hold,100.6911526972611
1978,312.27222,0.6201958,0.6244823,buy,hold,100.0
1979,312.26794,0.61590934,0.6201958,buy,hold,99.308853752315
1980,312.26367,0.61162287,0.61590934,buy,hold,98.61770589223597
1981,312.25937,0.61162287,0.61162287,buy,hold,98.61770589223597
1982,312.25937,0.61162287,0.61162287,buy,hold,98.61770589223597
1983,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
1984,312.26367,0.60304993,0.61162287,buy,hold,97.23541017207792
1985,312.2551,0.60304993,0.60304993,buy,hold,97.23541017207792
1986,312.2508,0.6073364,0.60304993,buy,hold,97.92655803215695
1987,312.2551,0.60304993,0.6073364,buy,hold,97.23541017207792
1988,312.2508,0.60304993,0.60304993,buy,hold,97.23541017207792
1989,312.2508,0.60304993,0.60304993,buy,hold,97.23541017207792
1990,312.2508,0.60304993,0.60304993,buy,hold,97.23541017207792
1991,312.2508,0.6073364,0.60304993,buy,hold,97.92655803215695
1992,312.2551,0.61162287,0.6073364,buy,hold,98.61770589223597
1993,312.2551,0.63305527,0.61162287,buy,hold,102.0734532546012
1994,312.26794,0.6459147,0.63305527,buy,hold,104.14690005962633
1995,312.2808,0.6287688,0.6459147,buy,hold,101.38230539452219
1996,312.27222,0.6201958,0.6287688,buy,hold,100.0
1997,312.26794,0.61590934,0.6201958,buy,hold,99.308853752315
1998,312.26367,0.61590934,0.61590934,buy,hold,99.308853752315
1999,312.26367,0.6073364,0.61590934,buy,hold,97.92655803215695
2000,312.2551,0.60304993,0.6073364,buy,hold,97.23541017207792
2001,312.2551,0.59876347,0.60304993,buy,hold,96.54426392439291
2002,312.24652,0.59876347,0.59876347,buy,hold,96.54426392439291
2003,312.24652,0.5816176,0.59876347,buy,hold,93.77967409647083
2004,312.23795,0.59019053,0.5816176,buy,hold,95.16196820423487
2005,312.23795,0.58590406,0.59019053,buy,hold,94.47082034415583
2006,312.23795,0.59019053,0.58590406,buy,hold,95.16196820423487
2007,312.23795,0.59876347,0.59019053,buy,hold,96.54426392439291
2008,312.24222,0.59876347,0.59876347,buy,hold,96.54426392439291
2009,312.24222,0.594477,0.59876347,buy,hold,95.8531160643139
2010,312.24222,0.6073364,0.594477,buy,hold,97.92655803215695
2011,312.24652,0.6073364,0.6073364,buy,hold,97.92655803215695
2012,312.2551,0.60304993,0.6073364,buy,hold,97.23541017207792
2013,312.2508,0.6073364,0.60304993,buy,hold,97.92655803215695
2014,312.2551,0.6073364,0.6073364,buy,hold,97.92655803215695
2015,312.2551,0.60304993,0.6073364,buy,hold,97.23541017207792
2016,312.2551,0.59876347,0.60304993,buy,hold,96.54426392439291
2017,312.24652,0.58590406,0.59876347,buy,hold,94.47082034415583
2018,312.23795,0.58590406,0.58590406,buy,hold,94.47082034415583
2019,312.23795,0.594477,0.58590406,buy,hold,95.8531160643139
2020,312.24222,0.58590406,0.594477,buy,hold,94.47082034415583
2021,312.23795,0.59019053,0.58590406,buy,hold,95.16196820423487
2022,312.23795,0.5816176,0.59019053,buy,hold,93.77967409647083
2023,312.23364,0.5773311,0.5816176,buy,hold,93.08852139920974
2024,312.22937,0.5773311,0.5773311,buy,hold,93.08852139920974
2025,312.22507,0.58590406,0.5773311,buy,hold,94.47082034415583
2026,312.22937,0.594477,0.58590406,buy,hold,95.8531160643139
2027,312.23795,0.59019053,0.594477,buy,hold,95.16196820423487
2028,312.23795,0.594477,0.59019053,buy,hold,95.8531160643139
2029,312.23795,0.594477,0.594477,buy,hold,95.8531160643139
2030,312.23795,0.594477,0.594477,buy,hold,95.8531160643139
2031,312.24222,0.59876347,0.594477,buy,hold,96.54426392439291
2032,312.24222,0.594477,0.59876347,buy,hold,95.8531160643139
2033,312.24222,0.594477,0.594477,buy,hold,95.8531160643139
2034,312.24222,0.58590406,0.594477,buy,hold,94.47082034415583
2035,312.23795,0.5773311,0.58590406,buy,hold,93.08852139920974
2036,312.22937,0.58590406,0.5773311,buy,hold,94.47082034415583
2037,312.23364,0.60304993,0.58590406,buy,hold,97.23541017207792
2038,312.24222,0.6073364,0.60304993,buy,hold,97.92655803215695
2039,312.2508,0.61162287,0.6073364,buy,hold,98.61770589223597
2040,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
2041,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
2042,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
2043,312.2551,0.6073364,0.61162287,buy,hold,97.92655803215695
2044,312.2551,0.6073364,0.6073364,buy,hold,97.92655803215695
2045,312.2551,0.61162287,0.6073364,buy,hold,98.61770589223597
2046,312.2551,0.6073364,0.61162287,buy,hold,97.92655803215695
2047,312.2551,0.6073364,0.6073364,buy,hold,97.92655803215695
2048,312.2551,0.60304993,0.6073364,buy,hold,97.23541017207792
2049,312.2508,0.6073364,0.60304993,buy,hold,97.92655803215695
2050,312.2551,0.60304993,0.6073364,buy,hold,97.23541017207792
2051,312.2508,0.6073364,0.60304993,buy,hold,97.92655803215695
2052,312.2551,0.61590934,0.6073364,buy,hold,99.308853752315
2053,312.25937,0.61590934,0.61590934,buy,hold,99.308853752315
2054,312.25937,0.61590934,0.61590934,buy,hold,99.308853752315
2055,312.26367,0.61590934,0.61590934,buy,hold,99.308853752315
2056,312.26367,0.6201958,0.61590934,buy,hold,100.0
2057,312.26367,0.6287688,0.6201958,buy,hold,101.38230539452219
2058,312.27222,0.63734174,0.6287688,buy,hold,102.76460111468025
2059,312.27652,0.63734174,0.63734174,buy,hold,102.76460111468025
2060,312.27652,0.6416282,0.63734174,buy,hold,103.45574736236524
2061,312.2808,0.63305527,0.6416282,buy,hold,102.0734532546012
2062,312.27652,0.63734174,0.63305527,buy,hold,102.76460111468025
2063,312.27652,0.63734174,0.63734174,buy,hold,102.76460111468025
2064,312.2808,0.63734174,0.63734174,buy,hold,102.76460111468025
2065,312.2808,0.63734174,0.63734174,buy,hold,102.76460111468025
2066,312.2808,0.6416282,0.63734174,buy,hold,103.45574736236524
2067,312.28937,0.63305527,0.6416282,buy,hold,102.0734532546012
2068,312.2808,0.6244823,0.63305527,buy,hold,100.6911526972611
2069,312.27222,0.6287688,0.6244823,buy,hold,101.38230539452219
2070,312.27222,0.63734174,0.6287688,buy,hold,102.76460111468025
2071,312.27652,0.63734174,0.63734174,buy,hold,102.76460111468025
2072,312.2808,0.63305527,0.63734174,buy,hold,102.0734532546012
2073,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2074,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2075,312.2808,0.6287688,0.63305527,buy,hold,101.38230539452219
2076,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2077,312.27222,0.6201958,0.6287688,buy,hold,100.0
2078,312.26794,0.61590934,0.6201958,buy,hold,99.308853752315
2079,312.26367,0.6201958,0.61590934,buy,hold,100.0
2080,312.26367,0.6073364,0.6201958,buy,hold,97.92655803215695
2081,312.2551,0.60304993,0.6073364,buy,hold,97.23541017207792
2082,312.2551,0.61162287,0.60304993,buy,hold,98.61770589223597
2083,312.2551,0.6073364,0.61162287,buy,hold,97.92655803215695
2084,312.2551,0.61162287,0.6073364,buy,hold,98.61770589223597
2085,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
2086,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
2087,312.2551,0.61590934,0.61162287,buy,hold,99.308853752315
2088,312.25937,0.61162287,0.61590934,buy,hold,98.61770589223597
2089,312.25937,0.6073364,0.61162287,buy,hold,97.92655803215695
2090,312.2551,0.61162287,0.6073364,buy,hold,98.61770589223597
2091,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
2092,312.2551,0.61590934,0.61162287,buy,hold,99.308853752315
2093,312.26367,0.61162287,0.61590934,buy,hold,98.61770589223597
2094,312.25937,0.6073364,0.61162287,buy,hold,97.92655803215695
2095,312.2551,0.61162287,0.6073364,buy,hold,98.61770589223597
2096,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
2097,312.2551,0.61162287,0.61162287,buy,hold,98.61770589223597
2098,312.2551,0.61590934,0.61162287,buy,hold,99.308853752315
2099,312.25937,0.61590934,0.61590934,buy,hold,99.308853752315
2100,312.25937,0.6201958,0.61590934,buy,hold,100.0
2101,312.26367,0.6201958,0.6201958,buy,hold,100.0
2102,312.26794,0.6201958,0.6201958,buy,hold,100.0
2103,312.26794,0.6201958,0.6201958,buy,hold,100.0
2104,312.26794,0.6244823,0.6201958,buy,hold,100.6911526972611
2105,312.26794,0.6287688,0.6244823,buy,hold,101.38230539452219
2106,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2107,312.27222,0.6244823,0.6287688,buy,hold,100.6911526972611
2108,312.27222,0.6287688,0.6244823,buy,hold,101.38230539452219
2109,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2110,312.27222,0.6244823,0.6287688,buy,hold,100.6911526972611
2111,312.27222,0.6244823,0.6244823,buy,hold,100.6911526972611
2112,312.27222,0.6244823,0.6244823,buy,hold,100.6911526972611
2113,312.26794,0.6244823,0.6244823,buy,hold,100.6911526972611
2114,312.27222,0.61590934,0.6244823,buy,hold,99.308853752315
2115,312.26367,0.6201958,0.61590934,buy,hold,100.0
2116,312.26794,0.6201958,0.6201958,buy,hold,100.0
2117,312.26794,0.6201958,0.6201958,buy,hold,100.0
2118,312.26794,0.61590934,0.6201958,buy,hold,99.308853752315
2119,312.26367,0.61590934,0.61590934,buy,hold,99.308853752315
2120,312.26367,0.6244823,0.61590934,buy,hold,100.6911526972611
2121,312.26794,0.6244823,0.6244823,buy,hold,100.6911526972611
2122,312.26794,0.6244823,0.6244823,buy,hold,100.6911526972611
2123,312.27222,0.6287688,0.6244823,buy,hold,101.38230539452219
2124,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2125,312.27222,0.63305527,0.6287688,buy,hold,102.0734532546012
2126,312.27222,0.6287688,0.63305527,buy,hold,101.38230539452219
2127,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2128,312.27222,0.63305527,0.6287688,buy,hold,102.0734532546012
2129,312.27652,0.63305527,0.63305527,buy,hold,102.0734532546012
2130,312.27652,0.63305527,0.63305527,buy,hold,102.0734532546012
2131,312.27652,0.6287688,0.63305527,buy,hold,101.38230539452219
2132,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2133,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2134,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2135,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2136,312.27222,0.63305527,0.6287688,buy,hold,102.0734532546012
2137,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2138,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2139,312.2808,0.6287688,0.63305527,buy,hold,101.38230539452219
2140,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2141,312.27222,0.63305527,0.6287688,buy,hold,102.0734532546012
2142,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2143,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2144,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2145,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2146,312.27652,0.6287688,0.63305527,buy,hold,101.38230539452219
2147,312.27222,0.63305527,0.6287688,buy,hold,102.0734532546012
2148,312.27222,0.63305527,0.63305527,buy,hold,102.0734532546012
2149,312.27652,0.63305527,0.63305527,buy,hold,102.0734532546012
2150,312.2808,0.6287688,0.63305527,buy,hold,101.38230539452219
2151,312.27222,0.6287688,0.6287688,buy,hold,101.38230539452219
2152,312.27222,0.63305527,0.6287688,buy,hold,102.0734532546012
2153,312.27652,0.6416282,0.63305527,buy,hold,103.45574736236524
2154,312.2808,0.6416282,0.6416282,buy,hold,103.45574736236524
2155,312.2851,0.6544876,0.6416282,buy,hold,105.5291893302083
2156,312.28937,0.65020114,0.6544876,buy,hold,104.8380430825233
2157,312.29367,0.65020114,0.65020114,buy,hold,104.8380430825233
2158,312.29367,0.6544876,0.65020114,buy,hold,105.5291893302083
2159,312.29794,0.65020114,0.6544876,buy,hold,104.8380430825233
2160,312.29367,0.6459147,0.65020114,buy,hold,104.14690005962633
2161,312.28937,0.6416282,0.6459147,buy,hold,103.45574736236524
2162,312.28937,0.6416282,0.6416282,buy,hold,103.45574736236524
2163,312.28937,0.6459147,0.6416282,buy,hold,104.14690005962633
2164,312.28937,0.6459147,0.6459147,buy,hold,104.14690005962633
2165,312.28937,0.6459147,0.6459147,buy,hold,104.14690005962633
2166,312.28937,0.6416282,0.6459147,buy,hold,103.45574736236524
2167,312.28937,0.6459147,0.6416282,buy,hold,104.14690005962633
2168,312.28937,0.6459147,0.6459147,buy,hold,104.14690005962633
2169,312.28937,0.65020114,0.6459147,buy,hold,104.8380430825233
2170,312.28937,0.6459147,0.65020114,buy,hold,104.14690005962633
2171,312.28937,0.6459147,0.6459147,buy,hold,104.14690005962633
2172,312.28937,0.65020114,0.6459147,buy,hold,104.8380430825233
2173,312.28937,0.65020114,0.65020114,buy,hold,104.8380430825233
2174,312.29794,0.6459147,0.65020114,buy,hold,104.14690005962633
2175,312.29367,0.6459147,0.6459147,buy,hold,104.14690005962633
2176,312.28937,0.63734174,0.6459147,buy,hold,102.76460111468025
2177,312.28937,0.63734174,0.63734174,buy,hold,102.76460111468025
2178,312.2851,0.63305527,0.63734174,buy,hold,102.0734532546012
2179,312.2808,0.6287688,0.63305527,buy,hold,101.38230539452219
2180,312.2808,0.63305527,0.6287688,buy,hold,102.0734532546012
2181,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2182,312.2808,0.6287688,0.63305527,buy,hold,101.38230539452219
2183,312.27652,0.63305527,0.6287688,buy,hold,102.0734532546012
2184,312.2808,0.63305527,0.63305527,buy,hold,102.0734532546012
2185,312.27652,0.63305527,0.63305527,buy,hold,102.0734532546012
